"Part Suitability","Product (WPN)","Datasheet","SPICE Live Model","OPN","Price","Description","Power Conversion","VOUT (min) (V)","VOUT (max) (V)","VINDC/RMS (max) (V)","VINDC/RMS (min) (V)","IOUT (A)","Iq Typ (mA)","fSW Typ (kHz)","Topology","Control Mode","Package Type","Qualification","VCC Min (V)","VCC Max (V)","UVLO (V)","Stand-by Mode","Drive Capability Source","Drive Capability Sink","Latch","Shutdown Pin","Efficiency (%)","Phases","VDO Typ (V)","PSRR (dB)","Noise (µVrms)","Application","Polarity","Output","Enable","PowerGood","Short Circuit Protection","Soft Start","fJitter Typ (%)","RDS(ON) Typ (Ω)","V(BR)DSS Max (V)","IPeak (mA)","HV Start-up Min (V)","DSS (mA)","Over Power Compensation","Brown-out","PFC Mode","Frequency Operation","UVP","Inhibition","Vref Typ (V)","TA Max (°C)","TA Min (°C)","AEC Qualified","PPAP Capable","Halide Free","Lead Free","Status"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164ASN250T1G","0.18","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 2.5V, Active Discharge","DC/DC","2.5","2.5","5.5","1.6","0.3","0.03","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.125","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164ASN300T1G","0.18","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 3.0V, Active Discharge","DC/DC","3","3","5.5","1.6","0.3","0.03","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.113","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164ASN120T1G","0.18","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.2V, Active Discharge","DC/DC","1.2","1.2","5.5","1.6","0.3","0.03","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP715","https://www.onsemi.com/download/data-sheet/pdf/NCP715-D.PDF","","NCP715SN15T1G","0.17","LDO Regulator, 50 mA, Ultra-Low Iq, 1.5V, TSOP5","DC/DC","1.5","1.5","24","2.5","0.05","0.0032","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","","56","75","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AMTW180TAG","0.22","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.8V, Active Discharge","DC/DC","1.8","1.8","5.5","1.6","0.3","0.03","","LDO","","WDFNW-6","Automotive","","","","","","","","","","","0.155","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AMTW290TAG","0.22","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 2.9V, Active Discharge","DC/DC","2.9","2.9","5.5","1.6","0.3","0.03","","LDO","","WDFNW-6","Automotive","","","","","","","","","","","0.114","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AMTW120TAG","0.22","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.2V, Active Discharge","DC/DC","1.2","1.2","5.5","1.6","0.3","0.03","","LDO","","WDFNW-6","Automotive","","","","","","","","","","","","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML180TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.8V, Active Discharge","DC/DC","1.8","1.8","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.165","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML280TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 2.8V, Active Discharge","DC/DC","2.8","2.8","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.13","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML330TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 3.3V, Active Discharge","DC/DC","3.3","3.3","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.125","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML120TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.2V, Active Discharge","DC/DC","1.2","1.2","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP715","https://www.onsemi.com/download/data-sheet/pdf/NCP715-D.PDF","","NCP715SN18T1G","0.17","LDO Regulator, 50 mA, Ultra-Low Iq, 1.8V, TSOP5","DC/DC","1.8","1.8","24","2.5","0.05","0.0032","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","","60","95","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML150TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 1.5V, Active Discharge","DC/DC","1.5","1.5","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.18","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML250TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 2.5V, Active Discharge","DC/DC","2.5","2.5","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.14","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AML300TCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 3.0V, Active Discharge","DC/DC","3","3","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","0.127","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AMLADJTCG","0.23","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, ADJ, Active Discharge","DC/DC","","","5.5","1.6","0.3","0.03","","LDO","","DFNW-8","Automotive","","","","","","","","","","","","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8164","https://www.onsemi.com/download/data-sheet/pdf/NCV8164-D.PDF","","NCV8164AMTW280TAG","0.33","300mA LDO Regulator, Ultra-Low Noise, High PSRR with Power Good, 2.8V, Active Discharge","DC/DC","2.8","2.8","5.5","1.6","0.3","0.03","","LDO","","WDFNW-6","Automotive","","","","","","","","","","","0.115","85","9","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP715","https://www.onsemi.com/download/data-sheet/pdf/NCP715-D.PDF","","NCP715SN25T1G","0.17","LDO Regulator, 50 mA, Ultra-Low Iq, 2.5V, TSOP5","DC/DC","2.5","2.5","24","2.5","0.05","0.0032","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.26","60","115","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCV8716","https://www.onsemi.com/download/data-sheet/pdf/NCV8716-D.PDF","","NCV8716MT18TBG","0.34","LDO Regulator, 80 mA, Ultra-Low Iq","DC/DC","1.8","1.8","24","2.5","0.08","0.0034","","LDO","","WDFN-6","Automotive","","","","","","","","","","","","60","140","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8716","https://www.onsemi.com/download/data-sheet/pdf/NCV8716-D.PDF","","NCV8716MT25TBG","0.34","LDO Regulator, 80 mA, Ultra-Low Iq","DC/DC","2.5","2.5","24","2.5","0.08","0.0034","","LDO","","WDFN-6","Automotive","","","","","","","","","","","0.4","60","160","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP715","https://www.onsemi.com/download/data-sheet/pdf/NCP715-D.PDF","","NCP715SN30T1G","0.17","LDO Regulator, 50 mA, Ultra-Low Iq, 3.0V, TSOP5","DC/DC","3","3","24","2.5","0.05","0.0032","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.25","60","135","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCV4254C","https://www.onsemi.com/download/data-sheet/pdf/NCV4254C-D.PDF","","NCV4254CPDAJR2G","0.53","LDO Regulator, 70 mA, with Tracking, SOIC-8 EP ADJ","DC/DC","","","45","4","0.07","0.065","","LDO","","SOIC-8 EP","Automotive","","","","","","","","","","","0.22","60","","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV4254C","https://www.onsemi.com/download/data-sheet/pdf/NCV4254C-D.PDF","","NCV4254CPDSTR2G","0.56","LDO Regulator, 70 mA, with Tracking, SOIC-8 EP ST","DC/DC","5","5","45","4","0.07","0.065","","LDO","","SOIC-8 EP","Automotive","","","","","","","","","","","0.22","60","","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8716","https://www.onsemi.com/download/data-sheet/pdf/NCV8716-D.PDF","","NCV8716MT33TBG","0.45","LDO Regulator, 80 mA, Ultra-Low Iq","DC/DC","3.3","3.3","24","2.5","0.08","0.0034","","LDO","","WDFN-6","Automotive","","","","","","","","","","","0.35","60","200","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV4254C","https://www.onsemi.com/download/data-sheet/pdf/NCV4254C-D.PDF","","NCV4254CDSTR2G","0.61","LDO Regulator, 70 mA, with Tracking, SOIC-8 ST","DC/DC","5","5","45","4","0.07","0.065","","LDO","","SOIC-8","Automotive","","","","","","","","","","","0.22","60","","Automotive","Positive","Single","true","true","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8716","https://www.onsemi.com/download/data-sheet/pdf/NCV8716-D.PDF","","NCV8716MT15TBG","0.50","LDO Regulator, 80 mA, Ultra-Low Iq","DC/DC","1.5","1.5","24","2.5","0.08","0.0034","","LDO","","WDFN-6","Automotive","","","","","","","","","","","","56","120","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN280T1G","0.18","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 2.8 V, Active Discharge, TSOP-5","DC/DC","2.8","2.8","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.12","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8716","https://www.onsemi.com/download/data-sheet/pdf/NCV8716-D.PDF","","NCV8716MT30TBG","0.50","LDO Regulator, 80 mA, Ultra-Low Iq","DC/DC","3","3","24","2.5","0.08","0.0034","","LDO","","WDFN-6","Automotive","","","","","","","","","","","0.37","58","190","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711ASNADJT1G","0.20","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, ADJ TSOP5","DC/DC","1.2","17","18","2.7","0.1","0.0013","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.215","70","1700","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711ASN330T1G","0.20","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, 3V3 TSOP5","DC/DC","3.3","3.3","18","2.7","0.1","0.0013","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.215","70","330","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN180T1G","0.23","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 1.8 V, Active Discharge, TSOP-5","DC/DC","1.8","1.8","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.205","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN270T1G","0.23","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 2.7 V, Active Discharge, TSOP-5","DC/DC","2.7","2.7","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.12","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN300T1G","0.23","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 3.0 V, Active Discharge, TSOP-5","DC/DC","3","3","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.115","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN330T1G","0.23","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 3.3 V, Active Discharge, TSOP-5","DC/DC","3.3","3.3","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","0.105","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163ASN120T1G","0.23","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 1.2 V, Active Discharge, TSOP-5","DC/DC","1.2","1.2","5.5","2.2","0.25","0.012","","LDO","","TSOP-5 / SOT-23-5","Automotive","","","","","","","","","","","","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711ASN300T1G","0.24","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, 3V0 TSOP5","DC/DC","3","3","18","2.7","0.1","0.0013","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.215","70","300","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711ASN500T1G","0.24","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, 5V0 TSOP5","DC/DC","5","5","18","2.7","0.1","0.0013","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.215","70","500","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCP715","https://www.onsemi.com/download/data-sheet/pdf/NCP715-D.PDF","","NCP715SN50T1G","0.17","LDO Regulator, 50 mA, Ultra-Low Iq, 5.0V, TSOP5","DC/DC","5","5","24","2.5","0.05","0.0032","","LDO","","TSOP-5 / SOT-23-5","Standard","","","","","","","","","","","0.23","56","190","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711BMT300TBG","0.30","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, 3V0 WDFN6 ","DC/DC","3","3","18","2.7","0.1","0.0013","","LDO","","WDFN-6","Standard","","","","","","","","","","","0.215","70","300","","Positive","Single","true","true","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"95","NCP711","https://www.onsemi.com/download/data-sheet/pdf/NCP711-D.PDF","","NCP711BMT330TBG","0.30","LDO Regulator, 100 mA, 18 V, 1 uA IQ, with PG, 3V3 WDFN6 ","DC/DC","3.3","3.3","18","2.7","0.1","0.0013","","LDO","","WDFN-6","Standard","","","","","","","","","","","0.215","70","330","","Positive","Single","true","true","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
